Image,SSIM (Blurry),SSIM (Student)
0724_0_768.jpg,0.9624,0.962
0724_1024_0.jpg,0.9503,0.8811
0724_1024_1024.jpg,0.8701,0.8181
0724_1024_256.jpg,0.9512,0.8775
0724_1024_512.jpg,0.8771,0.8324
0724_1024_768.jpg,0.822,0.7916
0724_1280_0.jpg,0.8195,0.7594
0724_1280_1024.jpg,0.8045,0.7743
0724_1280_256.jpg,0.8438,0.7856
0724_1280_512.jpg,0.863,0.8185
0724_1280_768.jpg,0.7862,0.7691
0724_1536_0.jpg,0.5636,0.5345
0724_1536_1024.jpg,0.8051,0.7973
0724_1536_256.jpg,0.6482,0.6243
0724_1536_512.jpg,0.7993,0.7875
0724_1536_768.jpg,0.7953,0.7911
0724_256_0.jpg,0.8211,0.7971
0724_256_1024.jpg,0.9625,0.9564
0724_256_256.jpg,0.7734,0.7664
0724_256_512.jpg,0.8087,0.7999
0724_256_768.jpg,0.9619,0.9529
0724_512_0.jpg,0.8514,0.8498
0724_512_1024.jpg,0.9648,0.9346
0724_512_256.jpg,0.8362,0.8396
0724_512_512.jpg,0.796,0.7986
0724_512_768.jpg,0.97,0.9299
0724_768_0.jpg,0.9717,0.9186
0724_768_1024.jpg,0.959,0.9002
0724_768_256.jpg,0.8858,0.8613
0724_768_512.jpg,0.8162,0.82
0724_768_768.jpg,0.9185,0.8653
0742_0_0.jpg,0.8934,0.8799
0742_0_1024.jpg,0.9751,0.9277
0742_0_1280.jpg,0.9676,0.9322
0742_0_1536.jpg,0.9563,0.9425
0742_0_256.jpg,0.9402,0.9116
0742_0_512.jpg,0.9739,0.9398
0742_0_768.jpg,0.9499,0.911
0742_1024_0.jpg,0.5849,0.571
0742_1024_1024.jpg,0.5417,0.5131
0742_1024_1280.jpg,0.5681,0.5451
0742_1024_1536.jpg,0.6149,0.5976
0742_1024_256.jpg,0.5614,0.5456
0742_1024_512.jpg,0.5691,0.5439
0742_1024_768.jpg,0.5608,0.5366
0742_256_0.jpg,0.7835,0.7703
0742_256_1024.jpg,0.9282,0.9125
0742_256_1280.jpg,0.9665,0.9538
0742_256_1536.jpg,0.9714,0.9579
0742_256_256.jpg,0.9164,0.8975
0742_256_512.jpg,0.8969,0.872
0742_256_768.jpg,0.6576,0.5926
0742_512_0.jpg,0.6672,0.6533
0742_512_1024.jpg,0.4973,0.4663
0742_512_1280.jpg,0.8185,0.7976
0742_512_1536.jpg,0.9701,0.9582
0742_512_256.jpg,0.7463,0.7206
0742_512_512.jpg,0.5841,0.5565
0742_512_768.jpg,0.4256,0.405
0742_768_0.jpg,0.5752,0.5619
0742_768_1024.jpg,0.5713,0.5419
0742_768_1280.jpg,0.7101,0.6924
0742_768_1536.jpg,0.9526,0.9459
0742_768_256.jpg,0.6201,0.5945
0742_768_512.jpg,0.5415,0.4984
0742_768_768.jpg,0.5078,0.4843
0747_0_0.jpg,0.9633,0.9566
0747_0_1024.jpg,0.8268,0.8239
0747_0_1280.jpg,0.9327,0.9265
0747_0_1536.jpg,0.9997,0.9975
0747_0_256.jpg,0.9007,0.8933
0747_0_512.jpg,0.8786,0.8785
0747_0_768.jpg,0.8512,0.8506
0747_1024_0.jpg,0.6868,0.6741
0747_1024_1024.jpg,0.703,0.6998
0747_1024_1280.jpg,0.6179,0.6076
0747_1024_1536.jpg,0.7125,0.7033
0747_1024_256.jpg,0.6638,0.659
0747_1024_512.jpg,0.6325,0.6273
0747_1024_768.jpg,0.6308,0.6247
0747_256_0.jpg,0.7875,0.7834
0747_256_1024.jpg,0.6843,0.6755
0747_256_1280.jpg,0.6993,0.6889
0747_256_1536.jpg,0.8706,0.8652
0747_256_256.jpg,0.7901,0.7796
0747_256_512.jpg,0.7743,0.7663
0747_256_768.jpg,0.7423,0.7366
0747_512_0.jpg,0.6872,0.6804
0747_512_1024.jpg,0.6979,0.6865
0747_512_1280.jpg,0.6367,0.6234
0747_512_1536.jpg,0.7227,0.7117
0747_512_256.jpg,0.6348,0.6295
0747_512_512.jpg,0.7012,0.6894
0747_512_768.jpg,0.6382,0.6249
0747_768_0.jpg,0.7159,0.7077
0747_768_1024.jpg,0.6738,0.6608
0747_768_1280.jpg,0.592,0.5773
0747_768_1536.jpg,0.5636,0.5551
0747_768_256.jpg,0.6836,0.6791
0747_768_512.jpg,0.6502,0.6417
0747_768_768.jpg,0.6975,0.6883
0761_0_0.jpg,0.9691,0.9615
0761_0_1024.jpg,0.9736,0.9656
0761_0_1280.jpg,0.9743,0.9655
0761_0_1536.jpg,0.9777,0.973
0761_0_256.jpg,0.967,0.9589
0761_0_512.jpg,0.9752,0.9667
0761_0_768.jpg,0.9746,0.9642
0761_1024_0.jpg,0.9345,0.9296
0761_1024_1024.jpg,0.5747,0.5643
0761_1024_1280.jpg,0.6117,0.6016
0761_1024_1536.jpg,0.6537,0.6425
0761_1024_256.jpg,0.5859,0.5746
0761_1024_512.jpg,0.5674,0.556
0761_1024_768.jpg,0.5348,0.5209
0761_256_0.jpg,0.7961,0.787
0761_256_1024.jpg,0.6566,0.647
0761_256_1280.jpg,0.6713,0.6612
0761_256_1536.jpg,0.6728,0.6634
0761_256_256.jpg,0.6771,0.6688
0761_256_512.jpg,0.6606,0.6484
0761_256_768.jpg,0.6648,0.6549
0761_512_0.jpg,0.771,0.7654
0761_512_1024.jpg,0.63,0.6222
0761_512_1280.jpg,0.6432,0.6334
0761_512_1536.jpg,0.641,0.6317
0761_512_256.jpg,0.6622,0.6499
0761_512_512.jpg,0.6479,0.6378
0761_512_768.jpg,0.6815,0.6705
0761_768_0.jpg,0.8439,0.8378
0761_768_1024.jpg,0.5775,0.5672
0761_768_1280.jpg,0.6234,0.6134
0761_768_1536.jpg,0.7127,0.7023
0761_768_256.jpg,0.6094,0.5995
0761_768_512.jpg,0.6269,0.6154
0761_768_768.jpg,0.6156,0.606
0788_0_0.jpg,0.9808,0.9693
0788_0_1024.jpg,0.9549,0.9483
0788_0_1280.jpg,0.9849,0.9798
0788_0_1536.jpg,0.9924,0.9833
0788_0_256.jpg,0.9749,0.9635
0788_0_512.jpg,0.9686,0.9583
0788_0_768.jpg,0.8894,0.8754
0788_1024_0.jpg,0.9558,0.9422
0788_1024_1024.jpg,0.6134,0.5999
0788_1024_1280.jpg,0.7461,0.7318
0788_1024_1536.jpg,0.6562,0.6406
0788_1024_256.jpg,0.748,0.7372
0788_1024_512.jpg,0.8887,0.879
0788_1024_768.jpg,0.738,0.7241
0788_256_0.jpg,0.9808,0.9645
0788_256_1024.jpg,0.5254,0.5106
0788_256_1280.jpg,0.719,0.7094
0788_256_1536.jpg,0.9803,0.9743
0788_256_256.jpg,0.8705,0.8476
0788_256_512.jpg,0.5249,0.5126
0788_256_768.jpg,0.4247,0.4144
0788_512_0.jpg,0.9372,0.9268
0788_512_1024.jpg,0.4633,0.4517
0788_512_1280.jpg,0.6024,0.5921
0788_512_1536.jpg,0.7977,0.7754
0788_512_256.jpg,0.5402,0.5278
0788_512_512.jpg,0.4298,0.4182
0788_512_768.jpg,0.3629,0.3549
0788_768_0.jpg,0.9233,0.9126
0788_768_1024.jpg,0.5266,0.5165
0788_768_1280.jpg,0.6718,0.66
0788_768_1536.jpg,0.6573,0.6451
0788_768_256.jpg,0.5415,0.534
0788_768_512.jpg,0.4411,0.4341
0788_768_768.jpg,0.4509,0.4455
0796_0_0.jpg,0.9078,0.8983
0796_0_1024.jpg,0.7692,0.7516
0796_0_1280.jpg,0.8567,0.8354
0796_0_1536.jpg,0.7977,0.7897
0796_0_256.jpg,0.8875,0.8771
0796_0_512.jpg,0.8244,0.815
0796_0_768.jpg,0.7486,0.7368
0796_1024_0.jpg,0.8274,0.8217
0796_1024_1024.jpg,0.7655,0.7568
0796_1024_1280.jpg,0.786,0.7791
0796_1024_1536.jpg,0.7817,0.7768
0796_1024_256.jpg,0.8338,0.8277
0796_1024_512.jpg,0.8475,0.8382
0796_1024_768.jpg,0.7562,0.7458
0796_256_0.jpg,0.855,0.849
0796_256_1024.jpg,0.8337,0.8214
0796_256_1280.jpg,0.8277,0.8142
0796_256_1536.jpg,0.8139,0.805
0796_256_256.jpg,0.8233,0.8052
0796_256_512.jpg,0.8419,0.8258
0796_256_768.jpg,0.8209,0.782
0796_512_0.jpg,0.8419,0.8314
0796_512_1024.jpg,0.7944,0.7745
0796_512_1280.jpg,0.8976,0.8882
0796_512_1536.jpg,0.8564,0.8513
0796_512_256.jpg,0.8943,0.8836
0796_512_512.jpg,0.8169,0.8091
0796_512_768.jpg,0.8496,0.8057
0796_768_0.jpg,0.8656,0.8528
0796_768_1024.jpg,0.7292,0.7223
0796_768_1280.jpg,0.8084,0.8054
0796_768_1536.jpg,0.6927,0.6862
0796_768_256.jpg,0.8112,0.8046
0796_768_512.jpg,0.7901,0.7819
0796_768_768.jpg,0.7442,0.711
0797_0_0.jpg,0.6415,0.6313
0797_0_1024.jpg,0.551,0.5403
0797_0_1280.jpg,0.5803,0.5707
0797_0_1536.jpg,0.5847,0.5754
0797_0_256.jpg,0.5577,0.5428
0797_0_512.jpg,0.5364,0.526
0797_0_768.jpg,0.5428,0.5331
0797_1024_0.jpg,0.592,0.5781
0797_1024_1024.jpg,0.597,0.5853
0797_1024_1280.jpg,0.5927,0.5809
0797_1024_1536.jpg,0.6124,0.6034
0797_1024_256.jpg,0.5403,0.5281
0797_1024_512.jpg,0.5826,0.5709
0797_1024_768.jpg,0.6034,0.5902
0797_256_0.jpg,0.6232,0.6077
0797_256_1024.jpg,0.5394,0.5277
0797_256_1280.jpg,0.567,0.5509
0797_256_1536.jpg,0.5758,0.5637
0797_256_256.jpg,0.5699,0.5561
0797_256_512.jpg,0.5306,0.5209
0797_256_768.jpg,0.5353,0.5226
0797_512_0.jpg,0.5775,0.5562
0797_512_1024.jpg,0.5605,0.5481
0797_512_1280.jpg,0.5882,0.5754
0797_512_1536.jpg,0.59,0.5773
0797_512_256.jpg,0.5336,0.5168
0797_512_512.jpg,0.5616,0.5528
0797_512_768.jpg,0.5384,0.527
0797_768_0.jpg,0.5675,0.5487
0797_768_1024.jpg,0.5677,0.5573
0797_768_1280.jpg,0.5798,0.5675
0797_768_1536.jpg,0.6006,0.5872
0797_768_256.jpg,0.5407,0.522
0797_768_512.jpg,0.5924,0.5782
0797_768_768.jpg,0.5632,0.5483
